2026-06-13	claude/ola1-emergency-mode	fix(emergency): surface the SOS button during a declared emergency (OLA 1)
2026-06-13	claude/ola1-commute-button	feat(driving): commute (trayecto) start/stop in driver mode — Ley 16.744 art.5 (OLA 1)
2026-06-13	claude/ola1-evac-twin-rules	fix(rules): revive evacuation headcount + digital-twin A* — project-scoped life-safety rules (OLA 1)
2026-06-13	claude/br12-deps-security	test(firestore): use a valid PKCS#8 dummy key in the emulator setup (B-R12)
2026-06-13	claude/ola0-deploy-infra	ci(deploy): serialize Cloud Run deploys + tag Sentry release with commit (B-R14)
2026-06-13	claude/ola0-copy-ds54	fix(copy): DS 54 → DS 44/2024 in user-facing compliance claims (B-R13)
2026-06-13	claude/ola0-tracker-close	docs(ola0): close OLA-0 tracker — 15 fixes verified real-wired + reconcile drift
2026-06-13	claude/ola0-driver-dictation	fix(driving): stop aliasing `this` in the SpeechRecognition test mock (#878 ESLint)
2026-06-13	claude/ola0-climate-route-btn	test(climate): de-flake ClimateRoutes clicks — wait for idle button (#872 CI)
2026-06-13	claude/ola0-rules-trio	fix(rules): split nodes read into get/list — anon GET-by-id, no enumeration (#876)
2026-06-13	claude/ola0-csv-crews-fix	fix(organic): audit crew/process creation + guard 5xx bodies
2026-06-13	claude/ola0-ia-limiters-store	docs(env): document PRAEVENTIO_FORCE_IA_FS_STORE + have store implement Store
2026-06-13	claude/ola0-ai-metering	refactor(ai): drop unused AI_MODEL_FAST import (review #871)
2026-06-13	claude/ola0-vigilancia-real	Merge branch 'main' into claude/ola0-vigilancia-real
2026-06-13	claude/ola0-pulse-audit-hash	Merge branch 'main' into claude/ola0-pulse-audit-hash
2026-06-13	claude/ola0-ergo-legal-trigger	Merge branch 'main' into claude/ola0-ergo-legal-trigger
2026-06-13	fix/findings-heatmap-test-clock	test(findings): anchor heatmap fixture to real clock so it never ages out of window
2026-06-13	claude/ola0-mandown-schema	test(emergency): give updateDoc mock a variadic signature so calls[0][1] typechecks
2026-06-13	claude/ola0-vault-bearer-clean	fix(health-vault): send Bearer-prefixed Authorization in share QR flow
2026-06-13	claude/ola0-sii-noop-guard	fix(sii): fail-closed when no real PSE is configured in production
2026-06-13	claude/ola0-tier-fallback	fix(billing): add global-titanio to checkout tier fallback
2026-06-13	claude/ola0-webauthn-rpid	fix(webauthn): resolve RP ID via fail-loud helper, set it in deploy
2026-06-07	ci/deploy-trim-secrets	ci(deploy): mount only provisioned secrets so the service can go live (Cloud Run)
2026-06-03	claude/technical-debt-review-e2e-87kVX	Merge branch 'main' into claude/technical-debt-review-e2e-87kVX
2026-06-02	docs/sync-foundation-landed	docs(TODO): sync foundation-landed state (#650/#651/#652/#653 merged)
2026-06-02	test/e2e-fixme-precise-diagnoses	test(e2e): replace vague fixme notes with code-grounded diagnoses (ran locally w/ Java21 emulator)
2026-06-02	fix/prevention-cost-role-gate	fix(preventionCost): role-gate save-scenario (audit-on-mount P3 #650)
2026-06-01	fix/2.31-open-handle-leak	fix(test): plug open-handle leak that caused the §2.31 CI hang
2026-05-31	fix/triage-exempt-falsepositives	fix(incidentFlow): use tenantId in writeAudit doc (fixes TS6133, un-breaks main typecheck)
2026-05-31	fix/ola4-audit	Merge remote-tracking branch 'origin/main' into fix/ola4-audit
2026-05-31	fix/rule19-borderline	fix(knowledgeBase,apprenticeship): wrap the last read-modify-writes in runTransaction (#19)
2026-05-31	fix/ola3-audit	fix(legalObligations,operationalChange,drivingSafety): audit state changes (#3)
2026-05-31	fix/ola2b-confidential-evac-loneworker	fix(confidentialReports,evacuationHeadcount,loneWorker): audit state changes (#3)
2026-05-31	fix/ola2-workpermits-confidential-audit	fix(workPermits): audit the 3 permit-lifecycle writes (#3)
2026-05-30	test/server-routes-coverage-batch9	test+fix(server): cover adminBurden + fix its z.unknown() 400-validation bug
2026-05-30	test/server-routes-coverage-batch8	test+fix(server): cover 6 routes + fix the z.unknown() 400-validation bug in all 6
2026-05-30	test/server-routes-coverage-batch7	test+fix(server): cover 6 routes + fix the z.unknown() 400-validation bug in 4
2026-05-30	feat/wire-industryrules-router	fix(server): wire the industryRules router (client was getting 404s)
2026-05-30	test/server-routes-coverage-batch4	test(server): real-router coverage for 6 more untested routes (253 tests)
2026-05-30	feat/wire-moc-shifthandover-routers	feat(server): wire the MOC + shift-handover routers (built + tested, never mounted)
2026-05-30	test/server-routes-coverage-batch2	test(server): real-router coverage for 6 more untested routes (221 tests)
2026-05-30	fix/e2e-project-context-resubscribe	fix(e2e): keep the 3 full-stack specs fixme'd at the feature layer + fix SOS locator
2026-05-30	test/speed-trigger-coverage	test(driving): cover the Safe Driving pure helpers in speedTrigger (18 tests)
2026-05-30	test/equipment-qr-coverage	test(equipment-qr): cover the pre-use inspection route (14 tests, was untested)
2026-05-30	security/culture-pulse-pepper	security(culture-pulse): pepper the responder hash vs insider de-anonymization
2026-05-30	feat/i18n-landing-body	feat(i18n): fully translate the LandingPage body (es/en/pt-BR)
2026-05-30	fix/e2e-landing-hero-cta-copy	fix(e2e): bypass Settings biometric gate in E2E + fixme project-scoped specs
2026-05-30	refactor/remove-discarded-pinecone	refactor(rag): remove discarded Pinecone backend — in-memory RAG is the single path
2026-05-30	fix/oauth-test-agent-handle-leak	fix(test): kill the flaky CI Tests hang — oauthGoogle used request.agent (leaked handle)
2026-05-30	docs/todo-verified-section16-2026-05-30	docs(TODO): verify §16 point-by-point (largely stale) + discard Pinecone/COLMAP-cloud
2026-05-30	feat/coach-ia-por-dominio	refactor(ai): professionalize El Guardian's system prompt (B2B tone)
2026-05-30	docs/todo-verified-2026-05-30	docs(TODO): verify "pending products" point-by-point — ~90% already built
2026-05-30	fix/eradicate-coming-soon-placeholders	fix(ui): eradicate "Próximamente" placeholders — honest OSS-only CAD copy + maturity empty-state
2026-05-30	test/audit-router-coverage	test(audit): real-router coverage of the compliance audit-trail endpoints (10 tests)
2026-05-30	test/incidents-router-coverage	test(incidents): real-router coverage of the incident-report endpoint (6 tests)
2026-05-30	test/knowledge-base-coverage	test(knowledgeBase): real-router coverage for all 4 untested endpoints (11 tests)
2026-05-30	test/subscription-router-coverage	test(subscription): real-router coverage of the upgrade privilege-escalation gate (8 tests)
2026-05-29	test/culture-pulse-coverage	test(culturePulse): real-router coverage for the untested survey endpoints (13 tests)
2026-05-29	feat/zk-6-centrality-metrics-2026-05-29	feat(zk-6): graph centrality metrics + archive candidacy (builds on ZK-1 backlinks)
2026-05-29	test/coverage-server-batch-4	test(server): real-router coverage for invitation accept flow (10 tests)
2026-05-29	feat/wire-zk1-backlinks-endpoint	feat(zettelkasten): wire orphan ZK-1 backlinks as advisory endpoint + share EdgeStore adapter
2026-05-29	fix/ci-job-timeouts	fix(ci): add 30-min timeout-minutes cap to every CI job
2026-05-29	feat/wire-risk-orchestrator-advisory	feat(zettelkasten): wire orphan riskOrchestrator as advisory endpoint
2026-05-29	fix/system-engine-active-emergency-bug	fix(system-engine): wire hasActiveEmergency to real state + document mount blocker
2026-05-29	feat/wire-critical-permit-validators	feat(workPermits): wire critical permit validators (DS 132) + advisory endpoint
2026-05-29	test/coverage-server-batch-6	test(server): projectClosure lifecycle + safety gate (11 tests) + fakeFirestore .count()
2026-05-29	test/coverage-and-cowork-batch-5	test(server): real-router coverage for portable worker history (Ley 19.628, 11 tests)
2026-05-29	test/coverage-server-batch-7	fix(test): eliminate chronic CI flake in monthlyReport determinism test
2026-05-29	test/coverage-server-batch-3	test(server): real-router coverage for incidentFlow PDCA surface (5 tests)
2026-05-29	test/coverage-server-batch-2	test(server): real-router coverage for suppliers quality + ranking (7 tests)
2026-05-29	fix/mandown-alert-escalation-coverage-baseline	fix(test): typecheck errors in fakeFirestore + useRiskEngine test
2026-05-29	feat/12.5.1-extract-gemini-governance	refactor(§12.5.1): extract gemini governance helpers — split step 1
2026-05-29	feat/12.5.1-extract-gemini-operations	refactor(§12.5.1): extract gemini operations bundle — split step 12
2026-05-29	feat/12.5.1-extract-gemini-person-plans	refactor(§12.5.1): extract gemini person-centric plans — split step 11
2026-05-29	feat/12.5.1-extract-gemini-chat	refactor(§12.5.1): extract gemini chat + advice — split step 10
2026-05-29	feat/12.5.1-extract-gemini-safety-docs	refactor(§12.5.1): extract gemini safety docs (PTS + report) — split step 9
2026-05-29	feat/12.5.1-extract-gemini-emergency	refactor(§12.5.1): extract gemini emergency planning — split step 8
2026-05-29	feat/12.5.1-extract-gemini-suggestions	refactor(§12.5.1): extract gemini proactive suggestions — split step 7
2026-05-29	feat/12.5.1-extract-gemini-risk	refactor(§12.5.1): extract gemini risk analysis bundle — split step 6
2026-05-29	feat/12.5.1-extract-gemini-vision	refactor(§12.5.1): extract gemini vision/multimodal — split step 5
2026-05-28	feat/12.5.1-extract-gemini-pii	refactor(§12.5.1): extract gemini PII redaction — split step 2
2026-05-28	fix/555-rebase-pii-onto-main	refactor(§12.5.1): extract gemini PII redaction — split step 2
2026-05-28	chore/normalize-emergency-overlay-crlf	chore(crlf): normalize EmergencyOverlay.tsx line endings (CRLF→LF)
2026-05-28	feat/12.5.1-extract-gemini-parsing	refactor(§12.5.1): extract gemini parsing + retry — split step 3
2026-05-28	feat/12.7.6-suseso-monthly-report	feat(§12.7.6): SUSESO monthly report builder
2026-05-28	chore/gitattributes-crlf-normalization	chore: add .gitattributes for CRLF normalization cross-platform
2026-05-28	rescue/450-final-geofence-plan-suseso	feat: rescue #450 11/N — Geofence polygon + PLAN_MAESTRO 192 nodos + cumplimientoSUSESO
2026-05-28	fix/a11y-errorboundary-landmark-rescue-2026-05-28	fix(a11y): ErrorBoundary + ErrorFallback expose <main> landmark + h1
2026-05-28	fix/c11-type-sweep-consolidated-rescue-2026-05-28	fix(types): C11 sweep Firestore adapters (workPermits + exceptions)
2026-05-28	feat/social-recognition-muro-rescue-2026-05-28	feat(social): §12.7.3 Reconocimiento social Muro Dinámico
2026-05-28	feat/contextual-actions-humanbody-rescue-2026-05-28	feat: §12.7.2 contextual actions + §12.6.5 HumanBodyViewer rutinas auto-gen
2026-05-28	feat/coach-persona-selector-rescue-2026-05-28	feat(coach): §12.6.1 persona selector GeminiChat — 5 personas + DS 44 awareness
2026-05-28	feat/bloque-7-multijurisdiccion-skeletons-rescue-2026-05-28	feat(compliance): Bloque 7 frontend — esqueletos 6 países multi-jurisdicción
2026-05-28	feat/iot-failure-scoring-rescue-2026-05-28	feat: §12.7.4 IoT failure scoring + §12.4.3 audit log normativa
2026-05-28	audit/webauthn-credentialid-base64url-rescue-2026-05-28	audit(webauthn): H25b.1 — pin base64url credentialId contract (Bloque 1.5)
2026-05-28	feat/fcm-sw-config-buildtime-rescue-2026-05-28	fix(security): FCM SW config injected at build time (Bloque 1.8)
2026-05-27	feat/zk-smart-actions-proto-1-rescue-2026-05-27	feat: §12.1.6 5 smart actions Zettelkasten proto-1
2026-05-27	feat/distributed-lock-c14-rescue-2026-05-27	feat(sync): distributedLock helper Firestore-backed per-tenant × per-resource (Bloque 5.4 / C14)
2026-05-27	fix/landing-mascot-crash-followup-520	fix(landing): Codex P1 — use raw <img> for mascot to avoid useAppMode crash
2026-05-27	feat/guardian-mascot-landing-page	fix(landing): Codex P1 — use raw <img> for mascot to avoid useAppMode crash
2026-05-27	feat/module-groups-10-bucket-taxonomy	feat(dashboard): 10-bucket module taxonomy — Sprint B 3/4
2026-05-27	feat/guardian-mascot-with-moods	feat(dashboard): wire Guardián mascot to DashboardHero — Sprint B 2/4
2026-05-27	feat/wire-suntracker-dashboard-and-correct-f2-audit	feat(dashboard): wire SunTrackerContainer + corregir F2 orphan audit (v2 + Codex P2)
2026-05-27	fix/p0-security-bundle-codex-followup-518	fix(security): address Codex 6 findings — real SQLite encryption + correct audit contract + safe RP_ID fallback
2026-05-27	feat/module-carousel-inline-submenu	feat(dashboard): module carousel with inline submenu drawer — Sprint B
2026-05-27	feat/wire-weather-safety-recommendations-dashboard	fix(dashboard): address Codex P2 — unavailable gate + uv field + auth header
2026-05-27	fix/typecheck-unblock-rescue-450-stubs	fix(typecheck): unblock CI — stub hooks + RiskNodeType extension for rescue-450 orphans
2026-05-27	fix/p0-security-bundle	fix(security): address Codex 6 findings — real SQLite encryption + correct audit contract + safe RP_ID fallback
2026-05-27	fix/p0-crypto-ids-math-random-removal	fix(security): address Codex P1+P2 + CodeQL — use crypto.randomUUID() directly, full UUID
2026-05-27	docs/reconciliation-and-rules-13-20	docs(reconciliation): rules 13-20 + stub inventory + doc sync (CLAUDE/ARCHITECTURE/TODO)
2026-05-26	fix/f8-csp-nonce-regex-robustness	Merge branch 'main' into fix/f8-csp-nonce-regex-robustness
2026-05-26	feat/rescue-450-ops-dashboards	Merge branch 'main' into feat/rescue-450-ops-dashboards
2026-05-26	feat/rescue-450-compliance-suite	Merge branch 'main' into feat/rescue-450-compliance-suite
2026-05-26	feat/rescue-450-field-ops-safety	Merge branch 'main' into feat/rescue-450-field-ops-safety
2026-05-26	feat/rescue-450-epp-flow	Merge branch 'main' into feat/rescue-450-epp-flow
2026-05-26	feat/rescue-450-horometro	Merge branch 'main' into feat/rescue-450-horometro
2026-05-26	feat/rescue-450-incident-flow	Merge branch 'main' into feat/rescue-450-incident-flow
2026-05-26	feat/rescue-450-lone-worker	Merge branch 'main' into feat/rescue-450-lone-worker
2026-05-26	feat/rescue-450-change-mgmt	Merge branch 'main' into feat/rescue-450-change-mgmt
2026-05-26	feat/rescue-451-sprint-k-12-engines	Merge branch 'main' into feat/rescue-451-sprint-k-12-engines
2026-05-26	feat/rescue-451-pin-sign	feat(fase-4G+contracts): F.25 PIN Sign + 5 tests de contrato anti-drift
2026-05-26	feat/b3-complete-bearer-migration	feat(auth): finish B3 — apiAuthHeader migration for WebAuthn register flow
2026-05-26	feat/b2-webauthn-compliance-signing	fix(security): replace 3 WebAuthn STUBs in compliance builders (plan v2 B2)
2026-05-26	fix/server-mount-order	fix(server): SPA catch-all shadowed /api/billing, /api/subscription, /api/dte, /api/curriculum, /api/auth, /api/sitebook + several /api/sprint-k mounts
2026-05-26	feat/rescue-450-server-tests	test(server): add import + onboarding contract tests [rescue #450 10/N]
2026-05-26	feat/rescue-450-audit-portal	feat(audit-portal): externalAuditPortal HTTP surface + Portal UI (recovery #450 1/N)
2026-05-26	feat/rescue-451-todo-and-archive	docs(todo): §16 carry-over 50 propuestas archive + archive README (recovery #451)
2026-05-26	feat/rescue-451-fase3b-cleanup	chore(audit-cross-check): cleanup stale TODO Sprint 10+ in addNode wires (Fase 3.B)
2026-05-26	feat/rescue-451-sse-medical-split	feat(streaming+split): SSE Gemini client + medicalAnalysis split
2026-05-26	feat/rescue-451-coach-ia-domains	feat(fase-3): wire jurisdicciones + Coach IA 5 dominios + medical catalogs
2026-05-26	feat/rescue-451-openapi-spec	docs(api): OpenAPI v1 spec + contract test + PGP procedure + TODO cleanup
2026-05-26	feat/rescue-451-arch-bridges	feat(critical): implementar 3 puentes arquitectónicos críticos §12.2
2026-05-26	feat/rescue-451-session-8h	fix(auth): session expiration 8h + fix flaky webauthn test + reactivar landing E2E
2026-05-26	feat/rescue-451-battery-advisor	feat(perf+auth): batteryAdvisor + assignedSiteIds custom claim fast-path
2026-05-26	claude/codex-r5-kek-tenantid	fix(security): codex round-5 — KEK lock entropy + tenantId blank guard
2026-05-26	claude/ci-unblock-b3-b4-flaky	fix(ci): unblock Firestore stores flaky + B3 apiAuthHeader migration (3 services)
2026-05-26	claude/firestore-indices-audit	chore(firestore): add 16 missing composite indexes (plan v2 B13 audit)
2026-05-26	claude/maintenance-codex-r4-followup	fix(maintenance): codex round-4 — kek lock guard + all-failed FCM + tenant-scoped work_permits
2026-05-26	claude/claude-md-docs-lzrMT	docs(billing): update stripe-tombstone note (plan A22)
2026-05-24	feature/moc-iso45001-approval-workflow-2026-05-24	feat(moc): ISO 45001 §8.1.3 approval workflow + modal UX
2026-05-24	feature/sitebook-webauthn-signing-2026-05-24	feat(sitebook): WebAuthn ECDSA-P256 firma electrónica avanzada (DS 76)
2026-05-24	fix/test-suite-stability-2026-05-24	test(suite): unblock 5 pre-existing test failures (meshFallback + EPP detector)
2026-05-24	feature/fase-b6-i18n-batch4-2026-05-24	feat(i18n): batch4 final — LegalCalendar + SafetyTalks + AuditPortals + DocumentReadConfirm
2026-05-24	feature/fase-b6-i18n-batch3-2026-05-24	feat(i18n): OperationalChanges sweep (Fase B.6 batch3 4/4)
2026-05-24	feature/fase-b6-i18n-batch2-2026-05-24	feat(i18n): CriticalControls + RootCause sweep ES/EN/PT-BR (Fase B.6 batch2 2-3/3)
2026-05-24	feature/fase-d2-usdz-visual-improvements-2026-05-23	feat(digital-twin): USDZ gamma correction + unlit material (Fase D.2)
2026-05-24	feature/fase-b5-adopt-active-filters-2026-05-23	perf: adopt subscribeActive* server-side filters in 3 vidas-criticas pages (Fase B.5)
2026-05-23	feature/fase-b6-i18n-vidas-criticas-2026-05-23	feat(i18n): LoneWorkerMonitor full sweep ES/EN/PT-BR (Fase B.6 cont.)
2026-05-23	feature/fase-d1-midas-infra-2026-05-23	feat(digital-twin): MiDaS depth ML on-device infra (Fase D.1)
2026-05-23	feature/fase-c3-emulator-tests-2026-05-23	test(emulator): Fase C.3 — activeFilter + rootCause + controlValidations + siteBook counter
2026-05-23	feature/fase-b4-migrate-stores-2026-05-23	refactor: migrate 10 stores to createProjectScopedStore factory
2026-05-23	integration/sprint-k-batch2-2026-05-23	fix Card.tsx gsap matchMedia ContextFunc typecheck
2026-05-23	integration/sprint-k-fase-abcd-2026-05-23	merge into integration branch: 2.18 EPP detector real ColorBasedEppDetector + ZK auto
2026-05-23	feature/createProjectScopedStore-helper-2026-05-23	perf(contexts): useMemo en 3 providers restantes (wave 8/8 completo)
2026-05-23	fix/sprint-k-talks-audit-portal-2026-05-23	feat(sprint-k): wire UI SafetyTalks + AuditPortals — últimos 2 servicios orphan
2026-05-23	fix/sprint-k-talks-changes-custody-2026-05-23	feat(sprint-k): wire UI OperationalChanges (MOC) + LegalCalendar (DS 76)
2026-05-23	fix/sprint-k-equipment-shift-sitebook-2026-05-23	feat(sprint-k): wire UI SiteBook (DS 76) + ShiftHandover
2026-05-23	fix/sprint-k-consistency-audit-2026-05-23	feat(sprint-k): wire UI ConsistencyAudit — 12 reglas auditor entre módulos
2026-05-23	fix/2.20-residuals-and-sprint-k-2026-05-23	feat: §2.20 residuals + Sprint K DocumentReadConfirm wire UI
2026-05-23	fix/2.20-bearer-migration-batch-2026-05-23	refactor(2.20): batch migrate 73 callers Bearer→apiAuthHeader
2026-05-23	fix/sprint-k-exceptions-page-2026-05-23	feat(sprint-k): wire UI ExceptionsAudit — excepciones documentadas
2026-05-23	fix/sprint-k-lone-worker-page-2026-05-23	feat(sprint-k): wire UI LoneWorkerMonitor — trabajo solitario + escalamiento
2026-05-23	fix/2.28-digital-twin-ui-honesty-2026-05-22	feat(2.28): USDZ export para iOS AR Quick Look — cierra el path iOS
2026-05-22	fix/typecheck-residual-2026-05-22	feat(sprint-k): wire UI CriticalControls + RootCause + fix Card typecheck
2026-05-22	fix/sprint-k-vidas-criticas-pages-2026-05-22	feat(sprint-k): wire UI StoppageMonitor — paralizaciones vidas críticas
2026-05-22	fix/2.18-vision-on-device-wire-2026-05-22	feat(2.18): VisionAnalyzer wire al EPP detector ON-DEVICE real
2026-05-22	fix/2.9-outbox-conflict-resolution-2026-05-22	fix(2.9): CodeQL HIGH alert — regex injection en compute-slm-sha256.mjs
2026-05-22	fix/2.24-auth-emulator-2026-05-21	fix(2.24): signInBrowserViaCustomToken via window flag (no browser dynamic import)
2026-05-22	fix/2.18-epp-tflite-zk-node-2026-05-22	feat(2.18): EPP detection ON-DEVICE + ZK node generator (Opción B)
2026-05-21	fix/2.13-iap-per-tier-sku-2026-05-22	feat(2.13): IAP SKU per tier (no single global praeventio_premium_monthly)
2026-05-21	fix/2.20-migrations-bulk-2026-05-21	refactor(2.20): bulk migrate 81 hooks Bearer→apiAuthHeaders()
2026-05-21	feat/sidebar-vidas-criticas-2026-05-21	feat(sidebar): add /fatigue + /evacuation-dashboard entries (discoverability)
2026-05-21	fix/fatigue-evacuation-wire-2026-05-21	feat(evacuation): Sprint K wire — /evacuation-dashboard live drill UI
2026-05-21	fix/2.28-remove-server-photogrammetry-2026-05-21	chore(gitignore): exclude Claude local state + superpowers drafts
2026-05-21	fix/2.27-audit-tier1-2026-05-21	docs(directive): §2.28 — digital twin / maqueta 3D ON-DEVICE only
2026-05-21	fix/anonymous-browsing-ux-2026-05-21	test(contracts): §2.26 — publicReadRules previene regresión banking-grade
2026-05-21	fix/2.20-api-auth-helper-2026-05-21	fix(firebase-emulator): §2.25 — override firestoreDatabaseId a default en MODE=test
2026-05-21	fix/2.19-e2e-firebase-shim-2026-05-21	feat(routing): UX — /pricing /help /privacy /terms saltan Landing
2026-05-21	fix/fase-c-b2d-wires-rebased-2026-05-21	docs(todo): §2.19 — root cause + fix plan E2E full-stack (debug sistemático)
2026-05-21	fix/fase-c-b2d-wires-2026-05-21	docs(todo): §2.19 — root cause + fix plan E2E full-stack (debug sistemático)
2026-05-21	fix/fase-a-cierre-residual-2026-05-21	fix(pricing-oc): typecheck — usar o.prefix (no o.value) en IndustryOption lookup
2026-05-21	claude/review-pending-tasks-aUDD2	feat: §12.1.6 5 smart actions Zettelkasten proto-1
2026-05-17	dev/agent-ts-noimplicitany-rest	chore(types): noImplicitAny fixes en pages/components/server/__tests__
2026-05-17	dev/agent-infra-cleanup-tail	chore(infra): cleanup long-tail — APP_BASE_URL fix + workflows pin Node 20 + .env.example + i18n sweep
2026-05-17	dev/agent-pricing-calculator	feat(pricing): §171-179 Pricing Calculator + ROI + OC sugerida EPP
2026-05-17	dev/agent-accessibility-modes	feat(accessibility): §139-145 modos accesibles (lectura facil + alto contraste + guantes + baja conectividad)
2026-05-17	dev/agent-data-confidence	feat(data-confidence): §104 Panel Confianza Datos — endpoint + hook + page wired
2026-05-17	dev/agent-portable-history	feat(portable-history): F.18 Historial Profesional Portátil — endpoint + hook + page wired
2026-05-17	dev/agent-apprenticeship	feat(apprentices): §244-250 Aprendices + Mentoría + Autorización Progresiva — endpoint + hook + page wired
2026-05-17	dev/agent-incident-trends	feat(trends): F.29 Indicadores Tendencia Incidentes — endpoint + hook + page wired
2026-05-17	dev/agent-f-features-ui	feat(ui): F.14 + F.17 + F.24 + F.27 Wire UI pages
2026-05-17	dev/agent-excel-importer	feat(import): §106-108 Importador Excel + Validador + Deduplicador
2026-05-17	dev/agent-visitor-control	feat(visitors): §23-24 Control de Visitas + Inducción Express QR
2026-05-17	dev/agent-event-bus-core	feat(eventBus+focusBlocks): C.4 event bus global + §201-210 agenda foco core
2026-05-17	dev/agent-ai-guardrails	feat(ai-guardrails): versionedPrompts + citationValidator + hallucinationGuard + wrapper
2026-05-17	dev/agent-occupational-bundle-real	feat(health): exportOccupationalBundle() wired al vault real
2026-05-17	dev/agent-hazmat-volcanic-wind-real	feat(hazmat/volcanic): wire viento real via environmentBackend
2026-05-17	dev/agent-webxr-rename	feat(webxr): rebrand 'Capacitación AR' → 'Capacitación Interactiva'
2026-05-17	dev/agent-attendance-demo-cleanup	chore(attendance): gate demo-block logic by VITE_DEMO_MODE
2026-05-17	dev/agent-analytics-radar-real	feat(analytics): radar Safety Dimensions derivado real de projectNodes
2026-05-17	dev/agent-mobile-fgs	feat(mobile): Android Foreground Service nativo para Lone Worker check-in
2026-05-17	dev/agent-incident-rag-report	feat(incidents): wire reportIncident() + POST /api/incidents/report + UI
2026-05-17	dev/agent-ts-noimplicitany-services	chore(types): enable noImplicitAny + fix src/services/** errors (wave 3)
2026-05-17	dev/agent-backend-debt-final	fix(backend-debt): idempotency on /api/billing/verify + susesoVerifyLimiter test coverage
2026-05-17	dev/agent-confidential-reports	feat(confidential-reports): §211-213 Reportes Confidenciales + Canal Denuncias + Detector Represalias — endpoint + hook + page wired
2026-05-17	dev/agent-install-blocked-deps	feat(deps): install 5 authorized blocked deps + activate Tremor charts + MCP stdio + Foreground Service plugin
2026-05-17	dev/agent-driving-safety	feat(driving): §69-71 Conducción Segura + Rutas Críticas + Alertas — endpoint + hook + page wired
2026-05-17	dev/agent-mountain-refuges-real	fix(mountain-refuges): real CONAF/CAU coordinates + Haversine sorting (audit 2026-05-15)
2026-05-17	dev/agent-project-closure	feat(closure): §131-138 Cierre Proyecto + Lecciones Transferibles + Decisiones Críticas — endpoint + hook + page wired
2026-05-17	dev/agent-leadership-decisions	feat(leadership): §276-277 Bitácora decisiones supervisión + ranking impacto — endpoint + hook + page wired
2026-05-17	dev/agent-residual-risk	feat(residual-risk): §296-301 Riesgo Residual + Aceptación Formal + Criticidad Sospechosa — endpoint + hook + page wired
2026-05-17	dev/agent-annual-review	feat(annual-review): §291-295 Revisión Anual SGI + Objetivos + Evidencias — endpoint + hook + page wired
2026-05-17	dev/agent-supplier-quality	feat(suppliers): §90-91 Calidad Proveedores + Ranking Riesgo — endpoint + hook + page wired
2026-05-17	dev/agent-pdca-module	feat(pdca): §195-200 Ciclo PDCA + No Conformidades — endpoint + hook + page wired
2026-05-17	dev/agent-knowledge-base	feat(knowledge-base): §185-190 Base de Conocimiento + Curador + Obsolescencia — endpoint + hook + page wired
2026-05-17	dev/agent-culture-pulse	fix(pr-323): Codex P1 x3 + P2 x2 round 2 — openAt time-window check (P2 truly new)
2026-05-17	dev/agent-engineering-controls	fix(pr-319): Codex P1 x2 + P2 x5 round 2 — general-risk visible server-side + UI captures observation/fail+evidence (P1s and 3/5 P2s already addressed in round-1 ca2d45f)
2026-05-17	dev/agent-f6-offline-inspections	fix(pr-322): Codex P1 x3 + P2 x4 round 2 — multi-user outbox isolation + module-level flush lock + parent-pending sequencing
2026-05-17	dev/agent-positive-observations	fix(pr-320): Codex P2 x6 round 2 — symmetric corrective window + period chip wiring + Load More cursor + worker UID picker
2026-05-17	dev/agent-emergency-brigade	fix(pr-321): Codex P2 x10 round 2 — supervisor role + subcollection member check + duplicate guard + uncoveredRoles chip + inspect UI
2026-05-17	dev/agent-f16-worker-readiness	fix(pr-315): Codex P1 x2 + P2 x5 round 2 — EPP item names + completed-training gating + experience derivation
2026-05-17	dev/agent-f7-cphs-minute	fix(pr-317): Codex P2 x7 round 2 — read canonical writers + filter to draft period
2026-05-17	dev/agent-f20-drills-manager	fix(pr-316): Codex R2 P1 + P2 x2 — drills firestore indexes + error banners visible
2026-05-17	dev/agent-f13-repeating-risks	fix(pr-312): Codex P1 + P2 round 2 — Firestore index + occurredAt fallback + filter undefined kinds/zones + extended sample facets
2026-05-17	dev/agent-f21-pre-shift-risk	fix(pr-311): Codex P2 round 2 — 4 more (incidents/tasks/equipment/visibility)
2026-05-17	dev/agent-f12-lessons-learned	fix(pr-310): Codex P2 round 2 — 3 more (tenant-scope leak + truncated-default copy + unsafe source link)
2026-05-17	dev/agent-f15-work-permits	fix(pr-318): Codex P1 x2 + P2 x6 — no auto-attest + server-trusted issuer + status-filtered list + dedupe + cancel outcome + derived expiry
2026-05-17	dev/agent-f26-maturity-indicator	fix(pr-314): Codex P2 x3 — canonical cphs path + count active feeds + worker voice signals
2026-05-17	dev/agent-f5-qr-signature	fix(pr-313): Codex P1 + P2 x4 — challenge HMAC verify + role gate + biometric honesty + item details persistence + atomic ack
2026-05-16	dev/sprint-f-nasa-codex-fixes	fix(climate): 3 hallazgos Codex post-#279 mergeado
2026-05-16	dev/sprint-f-cleanups	fix(twin): drop closure stale — usar setState updater para idx
2026-05-16	dev/sprint-f-ar-real-vision	fix(ar+emergency): atender 6 hallazgos Codex P1 críticos
2026-05-16	dev/sprint-e-nasa-power-climate-v2	feat(climate): NASA POWER + EONET wire real a ClimateRoutes
2026-05-16	dev/sprint-e-nasa-power-climate	feat(climate): NASA POWER + EONET wire real a ClimateRoutes
